,AÑO,CONSECUTIO,INSCRIPCION,LOCALIDAD,TIPO,COD TIPO,NOMBRE,General,Nutrición y Salubridad,Ambientes Adecuados y Seguros,Proceso Pedagógico,Talento Humano,Proceso Administrativo,Segmento
12430,2019,697,19514,ENGATIVA,PRIVADO,PRI,GIMNASIO GARDEN OF DREAMS MONTESSORI SAS,"0,2537212625","0,3787012987","0,2596899225","0,1578947368","0,08333333333","0,3571428571",Medio
12431,2019,698,19574,ENGATIVA,PRIVADO,PRI,GIMNASIO INFANTIL GARABATOS,"0,4067723699","0,4774025974","0,4520348837","0,498245614","0,2444444444","0,2485714286",Bajo
12432,2019,699,20004,PUENTE ARANDA,PRIVADO,PRI,STAR BABY GYM KINDERGARTEN,"0,4050928571","0,6238961039","0,2767857143","0,4210526316","0,3333333333","0,3914285714",Bajo
12433,2019,700,Q508,ENGATIVA,PRIVADO,,GUARDERIA CUIDADO NANNI,"0,1072324324","0,02181818182","0,3081081081",0,"0,06666666667",0,Medio
12434,2019,701,446,SAN CRISTOBAL,PUBLICO,JS,JARDÍN SOCIAL NUEVA ROMA,"0,9410352941","0,9272727273","0,915070028",1,"0,9047619048","0,9771428571",Alto
12435,2019,702,653,USME,PUBLICO,JSDIS,JARDIN INFANTIL CHUNIZA,"0,8264204082","0,8045021645","0,7855442177","0,8807017544","0,8055555556","0,8971428571",Alto
12436,2019,703,17849,SAN CRISTOBAL,PUBLICO,JNSDIS,JARDÍN INFANTIL NOCTURNO MUNDO PARA SOÑAR,"0,9260904762","0,867012987","0,8896031746",1,"0,9444444444","0,9771428571",Alto
12437,2019,704,18516,SAN CRISTOBAL,PUBLICO,JSDIS,JARDÍN INFANTIL JOSÉ MARTÍ,"0,8885691697","0,8815584416","0,8587728938",1,"0,787962963","0,92",Alto
12438,2019,705,18547,CIUDAD BOLIVAR,PUBLICO,JSDIS,EL ALISO DEL MOCHUELO,"0,8119694617","0,7996536797","0,7914855072","0,7543859649","0,8777777778","0,8828571429",Alto
12439,2019,706,19442,FONTIBON,PRIVADO,PRI,JARDIN INFANTIL ATELIER,"0,6464333333","0,4509090909","0,7011904762","0,8456140351","0,5253968254","0,6957142857",Bajo
12440,2019,707,19686,CIUDAD BOLIVAR,PRIVADO,PRI,CORPIRACION SOL DE JUSTICIA,"0,368347619","0,5212121212","0,3642063492","0,2210526316","0,3507936508","0,3557142857",Bajo
12441,2019,708,20015,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL POMBOLANDIA,"0,4908595238","0,33004329","0,6452777778","0,298245614","0,5333333333","0,6285714286",Bajo
12442,2019,709,20057,SUBA,PRIVADO,PRI,JARDÍN INFANTIL ROCYS HOUSE,"0,3495505495","0,499047619","0,3815811966","0,0350877193","0,3507936508","0,4714285714",Bajo
12443,2019,710,Q533,KENNEDY,PRIVADO,,AVENTURAS MÁGICAS SAS,"0,4500234611","0,6353246753","0,4219512195","0,4070175439","0,3222222222","0,4142857143",Bajo
12444,2019,711,Q561,SUBA,PRIVADO,,LICEO INFANTIL EXPLORADORES DEL FUTURO,"0,1751333333","0,06060606061","0,3022222222",0,"0,05555555556","0,4485714286",Medio
12445,2019,712,RQ2540885,KENNEDY,PRIVADO,,LICEO CRESTIVO LUNA LUNERA SEDE 2,"0,2217414634","0,3890909091","0,3111382114",0,"0,2","0,09142857143",Medio
12446,2019,713,2127,BOSA,PRIVADO,PRI,JARDIN INFANTIL LA CASITA DE LOS NIÑOS,"0,7130116883","0,5646753247","0,9265151515","0,7403508772","0,5984126984","0,5742857143",Bajo
12447,2019,714,2770,BOSA,PRIVADO,PRI,JARDIN INFANTIL MUNDO DISNEY,"0,5222658537","0,5333333333","0,6595528455","0,2719298246","0,5","0,5742857143",Bajo
12448,2019,715,7310,SUBA,PRIVADO,PRI,JARDÍN INFANTIL EL REY THOMAS,"0,3832428571","0,4451948052","0,3594444444","0,2350877193","0,4666666667","0,4485714286",Bajo
12449,2019,716,16553,ENGATIVA,PRIVADO,PRI,GUARDERIA INFANTIL MENTES CREATIVAS,"0,6943153931","0,5464935065","0,8131782946","0,5473684211","0,7555555556","0,8057142857",Bajo
12450,2019,717,17767,PUENTE ARANDA,PRIVADO,PRI,CASTILLO MAGICO DE ANGEL,"0,6521369807","0,74995671","0,8492502533","0,4631578947","0,4904761905","0,5057142857",Bajo
12451,2019,718,17777,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL MONTESSORI,"0,7327777778","0,8054545455","0,5981481481","0,6877192982","0,7777777778","0,92",Alto
12452,2019,719,18373,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL GIMNASIO MODERNO SANTA ROSITA,"0,6591202381","0,6775757576","0,6560515873","0,5192982456","0,7904761905","0,6857142857",Bajo
12453,2019,720,18987,PUENTE ARANDA,PRIVADO,PRI,LA GUARDERIA,"0,5324128057","0,3767965368","0,6258204633","0,5210526316","0,5238095238","0,6014285714",Bajo
12454,2019,721,19099,KENNEDY,PRIVADO,PRI,JARDÍN PEDAGÓGICO PEQUEÑOS EXPLORADORES,"0,866899187","0,8836363636","0,7678861789",1,"0,8222222222","0,92",Alto
12455,2019,722,19133,KENNEDY,PRIVADO,PRI,LICEO BILINGÜE EL TESORO DE APRENDER,"0,2075333333","0,4109090909","0,32",0,"0,05555555556","0,09142857143",Medio
12456,2019,723,19331,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL CHIFLADITOS KIDS,"0,4979216117","0,4378571429","0,5286752137","0,4245614035","0,7968253968","0,3057142857",Bajo
12457,2019,724,19766,USAQUEN,PRIVADO,PRI,LA CASITA DE TOTO 5 CEDRITOS,"0,5100166667","0,5345454545","0,4836111111","0,6385964912","0,4","0,4714285714",Bajo
12458,2019,725,19981,BOSA,PRIVADO,PRI,JARDIN INFANTIL EL GRAN REY DAVID,"0,3211333333","0,5645454545","0,35","0,02105263158","0,1888888889","0,4257142857",Bajo
12459,2019,726,1971,BOSA,PRIVADO,PRI,JARDIN INFANTIL CASTILLO DEL REY,"0,6345142857","0,3587878788","0,8515873016","0,750877193","0,4349206349","0,6585714286",Bajo
12460,2019,727,2954,SUBA,PRIVADO,PRI,JARDIN INFANTIL PEEKABOO PRESCHOOL,"0,5947098973","0,6464646465","0,5424509804","0,5771929825","0,5619047619","0,6842857143",Bajo
12461,2019,728,15555,USAQUEN,PRIVADO,PRI,PREESCOLAR BILINGÜE MAKALU,"0,4224333333","0,4224242424","0,5156349206","0,3684210526","0,2587301587","0,4714285714",Bajo
12462,2019,729,17634,SUBA,PRIVADO,PRI,JARDIN INFANTIL ECOKIDS,"0,7442198413","0,6222222222","0,7088809524","0,7052631579","0,9111111111","0,8857142857",Alto
12463,2019,730,17827,USAQUEN,PRIVADO,PRI,COSMOS MONTESSORI,"0,7870364389","0,9085714286","0,5873913043","0,8526315789","0,8888888889","0,8257142857",Alto
12464,2019,731,18544,SUBA,PRIVADO,PRI,MONTESORI PLANET SAS,"0,5024769841","0,7235209235","0,4798015873","0,5263157895","0,3984126984","0,2828571429",Bajo
12465,2019,732,19080,BOSA,PRIVADO,PRI,JARDIN INFANTIL CADI EL TALLER DEL MAESTRO,"0,6805534799","0,6218181818","0,8737179487","0,5403508772","0,5571428571","0,6814285714",Bajo
12466,2019,733,19276,BOSA,PRIVADO,PRI,JARDIN INFANTIL BILINGUE MONTESORI,"0,7143941392","0,7066666667","0,9235042735","0,6456140351","0,3587301587","0,7528571429",Bajo
12467,2019,734,19531,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL CHILDREN UNIVERSITY,"0,5148095238","0,3613636364","0,5071428571","0,5333333333","0,6722222222","0,5785714286",Bajo
12468,2019,735,19678,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL KSI MERITOS,"0,4317699187","0,5466666667","0,4690108401","0,3929824561","0,2222222222","0,4485714286",Bajo
12469,2019,736,20025,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL MUNDO COLORS,"0,6374952381","0,733030303","0,819047619","0,4596491228","0,4825396825","0,5057142857",Bajo
12470,2019,737,20114,KENNEDY,PRIVADO,PRI,GIMNASIO INFANTIL MONTESSORRI 2,"0,5460190476","0,4860606061","0,3853968254","0,6561403509","0,4666666667","0,92",Bajo
12471,2019,738,553,SAN CRISTOBAL,PUBLICO,CC,JARDÍN INFANTIL AVESOL,"0,957869103",1,"0,9130398671",1,"0,9357142857","0,9542857143",Alto
12472,2019,739,1827,RAFAEL URIBE URIBE,PRIVADO,PRI,JARDIN INFANTIL UNICORNIO,"0,5765794872","0,7915151515","0,4005982906","0,4543859649","0,6555555556","0,6971428571",Bajo
12473,2019,740,7670,PUENTE ARANDA,PRIVADO,PRI,"LICEO INFANTIL JUEGA, CRECE Y APRENDE","0,7385380952","0,8046753247","0,8416666667","0,6035087719","0,680952381","0,6585714286",Bajo
12474,2019,741,15457,ENGATIVA,PRIVADO,PRI,LICEO INFANTIL NANI,"0,8539996894","0,7780519481","0,9199275362","0,7894736842","0,875","0,8971428571",Alto
12475,2019,742,15514,BOSA,PRIVADO,PRI,JARDIN INFANTIL PEQUEÑOS SABIOS,"0,6580380952","0,6290909091","0,7150793651","0,6526315789","0,5714285714","0,6814285714",Bajo
12476,2019,743,15858,ENGATIVA,PRIVADO,PRI,CPT CULTIVARTE S.A.S.,"0,5780506388","0,6945454545","0,6407084785","0,5543859649","0,3126984127","0,5771428571",Bajo
12477,2019,744,16355,RAFAEL URIBE URIBE,PRIVADO,PRI,CLUB INFANTIL CHIQUILANDIA,"0,1736207283","0,02181818182","0,3435294118",0,"0,1317460317","0,3285714286",Medio
12478,2019,745,16932,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL MAGICAL JOURNEY,"0,8506055556","0,9064935065","0,8094047619","0,7228070175","0,9481481481","0,92",Alto
12479,2019,746,18382,BOSA,PUBLICO,JSDIS,CENTRO ACUNAR TIBANICA,"0,9125733112","0,9231168831","0,8707364341","0,8666666667",1,"0,9542857143",Alto
12480,2019,747,19550,CIUDAD BOLIVAR,PRIVADO,PRI,LICEO PEDAGOGICO EL ABC DE LUNITA,"0,4024376307","0,5175757576","0,513554007","0,3578947368","0,3793650794","0,06857142857",Bajo
12481,2019,748,20073,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL SUMMER SCHOOL,"0,769252381","0,9584415584","0,4886507937","0,8947368421","0,7","0,9771428571",Alto
12482,2019,749,755,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL Y MATERNAL ARCO IRIS,"0,5776735192","0,6436363636","0,5109117305","0,4315789474","0,5333333333","0,8628571429",Bajo
12483,2019,750,2235,SUBA,PRIVADO,PRI,TALLER CREATIVO Y EDUCATIVO MIS PRIMEROS GARABATOS,"0,2754169772","0,4303030303","0,2884057971",0,"0,3428571429","0,3057142857",Bajo
12484,2019,751,4129,SUBA,PRIVADO,PRI,MI PROPIO MUNDO,"0,2828333333","0,503030303","0,3127777778","0,07894736842","0,2222222222","0,2142857143",Bajo
12485,2019,752,16737,BOSA,PRIVADO,PRI,JARDIN INFANTIL MIS PEQUEÑOS PASOS AL FUTURO,"0,6785347985","0,8278787879","0,7744810745","0,4245614035","0,7079365079","0,5514285714",Bajo
12486,2019,753,16952,USAQUEN,PRIVADO,PRI,ARKIDS CENTRO INTEGRAL DE DESARROLLO INFANTIL,"0,6944448505","0,8548917749","0,4596733112","0,6736842105","0,8777777778","0,7771428571",Alto
12487,2019,754,18820,BOSA,PRIVADO,PRI,HOGAR INFANTIL MIS MEJORES AÑOS,"0,5918137363","0,431969697","0,7561965812","0,4842105263","0,5821428571","0,6471428571",Bajo
12488,2019,755,18975,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL REY DAVID,"0,5826301587","0,4912987013","0,6374338624","0,4842105263","0,5714285714","0,7542857143",Bajo
12489,2019,756,19239,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL HUELLAS Y EXPRESIONES,"0,932147619","0,9636363636","0,9","0,9649122807","0,8880952381","0,9542857143",Alto
12490,2019,757,19289,SUBA,PRIVADO,PRI,JARDIN INFANTIL PUPA ESTIMULACIÓN,"0,6220385965","0,743030303","0,5936842105","0,4877192982","0,7","0,5914285714",Bajo
12491,2019,758,19676,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL MÁGICAS AVENTURAS,"0,3043724417","0,3220779221","0,4154002026",0,"0,253968254","0,5057142857",Medio
12492,2019,759,19721,SUBA,PRIVADO,PRI,LE MONT SAINT MICHEL SAS SEDE B,"0,4053331263","0,5586147186","0,327173913","0,6842105263","0,1619047619","0,2142857143",Bajo
12493,2019,760,19962,KENNEDY,PRIVADO,PRI,MI BELLA INFANCIA,"0,2133577236","0,4060606061","0,2867479675",0,"0,2","0,05714285714",Medio
12494,2019,761,20020,KENNEDY,PRIVADO,PRI,BABY CHILDRENS,"0,1084747967",0,"0,2522493225",0,"0,1333333333","0,09142857143",Medio
12495,2019,762,16908,USME,PRIVADO,PRI,JARDIN INFANTIL MUNDO DE LA FANTASIA,"0,7473561404","0,6678787879","0,7442982456","0,6315789474","0,8555555556","0,92",Alto
12496,2019,763,17571,CHAPINERO,PUBLICO,JSDIS,ACUNAR CASA DE LAS HADAS,"0,90095","0,8254545455","0,8697222222","0,9859649123","0,9166666667","0,9542857143",Alto
12497,2019,764,18552,SUBA,PRIVADO,PRI,EL SEMILLERITO,"0,755479078","0,7539393939","0,8053191489","0,6421052632","0,8361111111","0,7185714286",Alto
12498,2019,765,18646,SUBA,PRIVADO,PRI,GRANDES PERSONITAS KIDS,"0,4098891156","0,401038961","0,5135034014","0,4421052632","0,3253968254","0,2485714286",Bajo
12499,2019,766,18959,USME,PRIVADO,PRI,CENTRO DE APRENDIZAJE BALOO,"0,4236631579","0,4275757576","0,4875438596","0,5526315789","0,1888888889","0,3571428571",Bajo
12500,2019,767,19784,CHAPINERO,PRIVADO,PRI,JARDIN INFANTIL MILA VANILA,"0,8466333333","0,776969697","0,8861111111","0,8035087719","0,9333333333","0,8371428571",Alto
12501,2019,768,20165,BARRIOS UNIDOS,PRIVADO,,JARDÍN INFANTIL NOGAL DE LA ESPERANZA,"0,8524401099","0,8961038961","0,7824908425","0,7368421053","0,9583333333","0,9771428571",Alto
12502,2019,769,547,TUNJUELITO,PUBLICO,JSDIS,JARDÍN INFANTIL SANTA LUCÍA,"0,9118396825",1,"0,801984127","0,8947368421","0,962962963","0,9771428571",Alto
12503,2019,770,2125,BOSA,PRIVADO,PRI,JARDIN INFANTIL DIVINA INFANCIA,"0,6265715447","0,5848484848","0,8557781649","0,5789473684","0,4238095238","0,4828571429",Bajo
12504,2019,771,14377,SUBA,PRIVADO,PRI,LICEO PEDAGÓGICO GLENN DOMAN,"0,5632091367","0,6425974026","0,7325383921","0,1263157895","0,4698412698","0,7685714286",Bajo
12505,2019,772,14829,KENNEDY,PUBLICO,JSDIS,JARDÍN INFANTIL JAIRO ANÍBAL NIÑO,"0,9313593577","0,9515151515","0,8067534145",1,1,1,Alto
12506,2019,773,16413,KENNEDY,PRIVADO,PRI,GENIECITOS KINDERGARTEN,"0,7312733029","0,8091774892","0,5677760892","0,8596491228","0,7599206349","0,7542857143",Alto
12507,2019,774,17526,TUNJUELITO,PUBLICO,JSDIS,JARDÍN INFANTIL ROSITA ENCANTADA,"0,934002381","0,9480519481","0,8607142857",1,"0,9361111111","0,9771428571",Alto
12508,2019,775,17915,CIUDAD BOLIVAR,PRIVADO,PRI,LUNITA MAGICA,"0,8592982456","0,8254545455","0,8554385965","0,9157894737","0,8444444444","0,86",Alto
12509,2019,776,18100,ANTONIO NARIÑO,PRIVADO,PRI,PREESCOLAR CANTAR Y JUGAR,"0,4594","0,4618181818","0,5895238095","0,2842105263","0,480952381","0,3914285714",Bajo
12510,2019,777,18252,USME,PUBLICO,JSDIS,JI ACUNAR LAS FLORES,"0,8737249916","0,8254545455","0,8374113475","0,8947368421","0,9153439153","0,9542857143",Alto
12511,2019,778,19570,ANTONIO NARIÑO,PRIVADO,PRI,GRANDES PENSADORES,"0,8048589744","0,8860606061","0,8161965812","0,8736842105","0,7444444444","0,6242857143",Alto
12512,2019,779,19666,USME,PRIVADO,PRI,JARDIN INFANTIL MIS PEQUEÑOS ANGELES JUGUETONES,"0,2643754579","0,5515151515","0,4101404151",0,"0,1333333333",0,Medio
12513,2019,780,19690,USME,PRIVADO,PRI,JARDIN INFANTIL EL TALLER DE LOS ALEBRIJES,"0,6952511905","0,7066666667","0,662202381","0,6035087719","0,619047619","0,9542857143",Bajo
12514,2019,781,Q563,SUBA,PRIVADO,,KINDER FEEL,"0,1444242424","0,2727272727","0,2536363636",0,"0,05555555556",0,Medio
12515,2019,782,Q564,SUBA,PRIVADO,,NUEVO GIMNASIO LOS ANGELES,"0,2207424242","0,3151515152","0,253030303",0,"0,1166666667","0,4142857143",Medio
12516,2019,783,675,KENNEDY,PUBLICO,JSDIS,JARDÍN INFANTIL LA UNIDAD,"0,9343402256","0,9584415584","0,8532769424",1,"0,9166666667",1,Alto
12517,2019,784,1873,SUBA,PRIVADO,PRI,JARDÍN INFANTIL MIS CAPRICHITOS Y R Q,"0,8444785714","0,8642424242","0,7930952381","0,9578947368","0,7361111111","0,8857142857",Alto
12518,2019,785,2057,USAQUEN,PRIVADO,PRI,PEQUEÑOS TALENTOS,"0,7775235931","0,9085714286","0,5574675325","0,8175438596","0,8630952381","0,8971428571",Alto
12519,2019,786,7249,KENNEDY,PRIVADO,PRI,LICEO PEDAGÓGICO MARÍA PAULA,"0,5553473304","0,6901010101","0,6087662338","0,3789473684","0,5206349206","0,5057142857",Bajo
12520,2019,787,14642,USAQUEN,PRIVADO,PRI,APRENDIENDO Y JUGANDO,"0,5289826087","0,6054545455","0,510942029","0,3192982456","0,7722222222","0,4714285714",Bajo
12521,2019,788,16863,KENNEDY,PUBLICO,JSDIS,JARDÍN INFANTIL LAS VOCES DE LAS NIÑAS Y LOS NIÑOS,"0,9368809524","0,9064935065","0,8581746032",1,1,1,Alto
12522,2019,789,18479,CIUDAD BOLIVAR,PRIVADO,PRI,GOLD KIDS,"0,7108130662","0,823030303","0,748495935","0,6947368421","0,5853174603","0,61",Bajo
12523,2019,790,18520,FONTIBON,PRIVADO,PRI,JARDIN INFANTIL GRANDES PERSONITAS BABY KIDS,"0,5225904762","0,3666666667","0,7261904762","0,6245614035","0,3","0,4314285714",Bajo
12524,2019,791,19444,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL JEAN DE LA FONTAINE,"0,4513558292","0,5248484848","0,5329638752","0,4035087719","0,3555555556","0,3285714286",Bajo
12525,2019,792,20071,FONTIBON,PRIVADO,PRI,JARDIN PSICOPEDAGPGICO NUEVO PIAGETANO,"0,7933810685","0,7539393939","0,8867305459","0,8666666667","0,5095238095","0,86",Alto
12526,2019,793,Q567,ENGATIVA,PRIVADO,,JARDIN SEMILLAS DE AMOR,"0,2206809524","0,2945454545","0,3973809524",0,"0,2444444444",0,Medio
12527,2019,794,RQ219099,SUBA,PRIVADO,,KINDERGARTEN HAPPY KIDS -SUBA,"0,3500223404","0,4012121212","0,3979078014","0,0701754386","0,3416666667","0,5557142857",Medio
12528,2019,795,15221,TEUSAQUILLO,PRIVADO,PRI,CASA CUENTO,"0,5284269454","0,6557575758","0,650058072","0,4771929825","0,6031746032","0,05714285714",Bajo
12529,2019,796,16377,BARRIOS UNIDOS,PRIVADO,PRI,JARDÍN INFANTIL RAINBOW KINDERGARTEN,"0,8099833333","0,899047619","0,6430555556","0,9649122807","0,7142857143","0,92",Alto
12530,2019,797,16998,BARRIOS UNIDOS,PRIVADO,PRI,JARDÍN INFANTIL MARINERITOS,"0,8044116144","0,8618181818","0,7766260163","0,6877192982","0,869047619","0,8628571429",Alto
12531,2019,798,17965,RAFAEL URIBE URIBE,PRIVADO,PRI,JARDÍN PEDAGOGICO SAN GABRIEL ARCANGEL,"0,6678857143","0,8278787879","0,6833333333","0,4684210526","0,5396825397","0,7914285714",Bajo
12532,2019,799,18196,KENNEDY,PRIVADO,PRI,LICEO PEQUEÑOS EXPLORADORES,"0,7109246612","0,7858585859","0,6496747967","0,7228070175","0,7","0,72",Bajo
12533,2019,800,18898,CHAPINERO,PRIVADO,PRI,CENTRO PARA EL DESARROLLO INFANTIL HUELLAS SAS,"0,8131174265","0,7179220779","0,9079787234","0,9649122807","0,7936507937","0,5742857143",Alto
12534,2019,801,19166,CIUDAD BOLIVAR,PRIVADO,PRI,LICEO COLORS WORLD,"0,4722769231","0,6266666667","0,4213675214","0,7263157895","0,1333333333","0,3571428571",Bajo
12535,2019,802,19349,TEUSAQUILLO,PRIVADO,PRI,CASA CUENTO CREA,"0,4662799557","0,583030303","0,6390919158","0,4421052632","0,3619047619","0,05714285714",Bajo
12536,2019,803,19794,KENNEDY,PRIVADO,PRI,SANTA JUANITA JARDÍN INFANTIL,"0,4043580808","0,6929292929","0,3537121212","0,1578947368","0,3","0,5057142857",Bajo
12537,2019,804,19828,CIUDAD BOLIVAR,PRIVADO,PRI,MI CASTILLO MAGICO,"0,5812002215","0,5660606061","0,6804134367","0,5333333333","0,5587301587","0,4814285714",Bajo
12538,2019,805,557,USAQUEN,PUBLICO,JSDIS,JARDÍN INFANTIL ORQUÍDEAS,"0,9003047619","0,8774025974","0,8238095238",1,"0,8888888889","0,9771428571",Alto
12539,2019,806,1374,SUBA,PRIVADO,PRI,CLUB INFANTIL CONSTRUYENDO MI MUNDO,"0,7806245614","0,743030303","0,7738596491","0,5421052632",1,"0,9428571429",Alto
12540,2019,807,2156,SUBA,PRIVADO,PRI,EL OSITO PUFF,"0,4226499493","0,5575757576","0,3989918946","0,4105263158","0,4285714286","0,2714285714",Bajo
12541,2019,808,4969,KENNEDY,PRIVADO,PRI,GIMNASIO INFANTIL MUNDO MÁGICO,"0,3932528455","0,6509090909","0,442398374","0,07719298246","0,2444444444","0,4714285714",Bajo
12542,2019,809,14387,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL SANTA ROSITA,"0,6890622711","0,5660606061","0,5784615385","0,950877193","0,8301587302","0,6128571429",Bajo
12543,2019,810,18280,SUBA,PRIVADO,PRI,GUARDERIA Y JARDIN INFANTIL TOPE TOPE TUN,"0,2947081633","0,4441558442","0,4473129252",0,"0,3333333333","0,09142857143",Medio
12544,2019,811,18494,ENGATIVA,PRIVADO,PRI,TALLER CREATIVO MI GRAN MUNDO,"0,3693348837","0,2581818182","0,6484496124","0,2894736842","0,1666666667","0,2714285714",Medio
12545,2019,812,18559,SUBA,PRIVADO,PRI,SMILING KIDS SEDE A,"0,508051925","0,2917748918","0,5323556231","0,7789473684","0,521031746","0,4142857143",Bajo
12546,2019,813,19523,ENGATIVA,PRIVADO,PRI,CENTRO DE DESARROLLO INFANTIL MIS ANGELITOS,"0,4811","0,4572077922","0,6168253968","0,5824561404","0,2","0,3914285714",Bajo
12547,2019,814,19575,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL DEJANDO HUELLITAS,"0,5941414966","0,7527272727","0,4446938776","0,7228070175","0,4333333333","0,6628571429",Bajo
12548,2019,815,19878,SUBA,PRIVADO,PRI,GOTICAS DE SION SEDE B,"0,4729880952","0,6716883117","0,5508333333","0,07719298246","0,45","0,5557142857",Bajo
12549,2019,816,Q558,ENGATIVA,PRIVADO,,MAGI SPACE,"0,2363668882","0,1488311688","0,4009689922",0,"0,3555555556","0,2142857143",Medio
12550,2019,817,1786,SUBA,PRIVADO,PRI,PASOS Y COMPASES JARDÍN INFANTIL,"0,2951333333","0,2502164502","0,465952381",0,"0,25","0,4485714286",Medio
12551,2019,818,5109,SUBA,PRIVADO,PRI,HOFFMAN S GARDEN,"0,9097253968","0,9335064935","0,862037037","0,8684210526","0,980952381","0,9542857143",Alto
12552,2019,819,14375,SUBA,PRIVADO,PRI,CHIQUETS DI BUU,"0,5718079365","0,6672438672","0,5470952381","0,5894736842","0,5952380952","0,4257142857",Bajo
12553,2019,820,15639,KENNEDY,PRIVADO,PRI,GIMNASIO INFANTIL EL BOSQUE DEL SABER,"0,5104440729","0,418961039","0,5201469098","0,4561403509","0,4984126984","0,72",Bajo
12554,2019,821,15845,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL MIS PRIMEROS TRAZOS AEIOU,"0,6103285714","0,6374025974","0,545952381","0,7087719298","0,6936507937","0,4828571429",Bajo
12555,2019,822,15860,FONTIBON,PRIVADO,PRI,JARDIN PEQUEÑOS ANGELITOS YU,"0,2113333333","0,3454545455","0,3011111111",0,"0,3",0,Medio
12556,2019,823,16185,ENGATIVA,PRIVADO,PRI,GIMNASIO INFANTIL BADEN POWEL,"0,3256380952","0,3587878788","0,5087301587","0,1315789474","0,2285714286","0,2485714286",Medio
12557,2019,824,17791,FONTIBON,PRIVADO,PRI,GIMNASIO PSICOPEDAGOGICO JEAN PIAGET,"0,8496714286","0,9418181818","0,8833333333","0,9087719298","0,7293650794","0,6814285714",Alto
12558,2019,825,18002,KENNEDY,PRIVADO,PRI,LICEO INFANTIL LITTLE EINSTEINS,"0,5867190476","0,8375757576","0,375","0,7614035088","0,5285714286","0,4714285714",Bajo
12559,2019,826,19525,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL BILINGUE HABIA UNA VEZ,"0,6349883721","0,4577272727","0,7282945736","0,7087719298","0,4555555556","0,8057142857",Bajo
12560,2019,827,19610,USAQUEN,PRIVADO,PRI,CHILDREN OF THE WORLD,"0,5153761905","0,4559307359","0,5273809524","0,5684210526","0,5523809524","0,4714285714",Bajo
12561,2019,828,20022,ENGATIVA,PRIVADO,PRI,SALA CUNA MIS PRIMERAS HUELLITAS,"0,1432761905","0,05590909091","0,4099206349",0,0,"0,05714285714",Medio
12562,2019,829,636,KENNEDY,PUBLICO,JSDIS,JARDÍN INFANTIL CIUDAD DE BOGOTÁ,"0,9519642857","0,9792207792","0,8551190476",1,1,1,Alto
12563,2019,830,1506,SUBA,PRIVADO,PRI,LICEO PEDAGÓGICO SHEKINA,"0,3410857143","0,3696969697","0,4842857143","0,1578947368","0,1444444444","0,4485714286",Medio
12564,2019,831,1822,CIUDAD BOLIVAR,PRIVADO,PRI,CENTRO EDUCATIVO SEMILLAS DE LA CIENCIA,"0,85690964","0,8424242424","0,9176829268","0,901754386","0,8182539683","0,73",Alto
12565,2019,832,2015,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL SENTIMIENTOS Y TERNURA,"0,6844904762","0,5757575758","0,5666666667","0,8245614035","0,8023809524","0,7914285714",Bajo
12566,2019,833,3869,CIUDAD BOLIVAR,PRIVADO,PRI,EL REY LEON,"0,7548479675","0,8084848485","0,7391598916","0,6526315789","0,7388888889","0,86",Bajo
12567,2019,834,15541,ENGATIVA,PRIVADO,PRI,CENTRO INICIAL DE APRENDIZAJE MANITAS CREATIVAS,"0,5169894737","0,5103030303","0,6970760234","0,1912280702","0,6111111111","0,4828571429",Bajo
12568,2019,835,15792,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL Y SALA MATERIAL BEBELANDIA,"0,6844666667","0,7309090909","0,6933333333","0,6736842105","0,8111111111","0,4714285714",Bajo
12569,2019,836,16581,CIUDAD BOLIVAR,PRIVADO,PRI,CENTRO DE DESARROLLO INTEGRAL CHIQUI MUSEO,"0,3984135611","0,458008658","0,3887991718","0,4210526316","0,4734126984","0,2142857143",Bajo
12570,2019,837,19693,SUBA,PRIVADO,PRI,CENTRO DE ESTIMULACIÓN SENSORIAL MARÍA MONTESSORI,"0,2342182709","0,156017316","0,244177305","0,2315789474","0,1322751323","0,4485714286",Medio
12571,2019,838,19937,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL PASOS Y PASITOS,"0,456144186","0,68","0,5558139535","0,1315789474","0,4","0,3914285714",Bajo
