,AÑO,CONSECUTIO,INSCRIPCION,LOCALIDAD,TIPO,COD TIPO,NOMBRE,General,Nutrición y Salubridad,Ambientes Adecuados y Seguros,Proceso Pedagógico,Talento Humano,Proceso Administrativo,Segmento
12075,2019,341,6229,SANTA FE,PUBLICO,JSDIS,JARDÍN INFANTIL GÓTICAS DE ILUSIÓN,0.876932684,0.825454545,0.83494228,0.894736842,0.941666667,0.954285714,Alto
12076,2019,342,Q560,SUBA,PRIVADO,,JARDIN INFANTIL COFINANCIADO PUEDRA VERDE CELESTIN FREINET,0.832191737,0.817489177,0.792647059,0.749122807,0.902777778,0.977142857,Alto
12077,2019,343,14470,FONTIBON,PUBLICO,CC,JARDIN INFANTIL SAN PABLO MANITOS UNIDAS,0.940083333,0.932121212,0.95,0.90877193,0.958333333,0.954285714,Alto
12078,2019,344,16735,FONTIBON,PUBLICO,CC,JARDIN INFANTIL VILLA ANDREA,0.873089683,0.808311688,0.96,0.81754386,0.943518519,0.788571429,Alto
12079,2019,345,17700,ANTONIO NARIÑO,PUBLICO,JSDIS,BAUL DE COLORES,0.715474603,0.766060606,0.711230159,0.81754386,0.684259259,0.54,Bajo
12080,2019,346,18035,SUBA,PUBLICO,JNSDIS,CENTRO NO CONVENCIONAL JARDIN INFANTIL NOCTURNO HAMACA DE SUEÑOS,0.845595238,0.773160173,0.789952381,0.985964912,0.815873016,0.92,Alto
12081,2019,347,18406,USAQUEN,PUBLICO,CC,JARDÍN INFANTIL CONTADOR,0.937734921,0.964675325,0.88531746,1,0.940740741,0.92,Alto
12082,2019,348,459,BOSA,PUBLICO,JSDIS,JARDÍN INFANTIL PEQUEÑOS GIGANTES,0.852229838,0.827532468,0.871631206,0.743859649,0.958333333,0.882857143,Alto
12083,2019,349,480,SUBA,PUBLICO,JSDIS,JARDIN INFANTIL NUEVOS TIMANQUITOS,0.880896093,0.875324675,0.809188034,0.971929825,0.848677249,0.954285714,Alto
12084,2019,350,483,SANTA FE,PUBLICO,JSDIS,JARDÍN INFANTIL SANTA ROSA DE LIMA,0.920968315,0.848311688,0.874465812,1,1,0.942857143,Alto
12085,2019,351,488,SANTA FE,PUBLICO,JSDIS,JARDÍN INFANTIL EL TRIUNFO,0.901403968,0.929350649,0.843452381,0.880701754,0.985185185,0.92,Alto
12086,2019,352,562,USAQUEN,PUBLICO,JSDIS,JARDÍN INFANTIL HORIZONTE,0.911883485,0.914805195,0.790087808,1,1,0.954285714,Alto
12087,2019,353,586,USAQUEN,PUBLICO,JSDIS,JARDÍN INFANTIL BUENAVISTA,0.890234921,0.943896104,0.713333333,0.985964912,0.962962963,0.977142857,Alto
12088,2019,354,630,SANTA FE,PUBLICO,JSDIS,JARDÍN INFANTIL ATANASIO GIRARDOT,0.919330902,0.885714286,0.842801418,0.985964912,0.983333333,0.977142857,Alto
12089,2019,355,669,BOSA,PUBLICO,JSDIS,JARDÍN INFANTIL HIJOS DE PALESTINA,0.859554878,0.775454545,0.884349593,0.957894737,0.875,0.788571429,Alto
12090,2019,356,794,SUBA,PUBLICO,JS,JARDIN SOCIAL PIEDRA VERDE,0.978004762,0.933506494,0.986111111,1,1,0.977142857,Alto
12091,2019,357,2203,CIUDAD BOLIVAR,PUBLICO,JS,SOCIAL LOS ROBLES,0.884997264,0.939220779,0.86556231,0.950877193,0.738888889,0.908571429,Alto
12092,2019,358,2367,SUBA,PUBLICO,CC,JARDIN INFANTIL CELESTIN FREINET AURES,0.881401355,0.852121212,0.889634146,0.854385965,0.874074074,0.954285714,Alto
12093,2019,359,16791,CIUDAD BOLIVAR,PUBLICO,JSDIS,ACUNAR PREGUNTARI,0.807108831,0.831948052,0.690230496,0.936842105,0.790740741,0.86,Alto
12094,2019,360,454,BOSA,PUBLICO,JSDIS,JARDÍN INFANTIL VILLA CLEMENCIA,0.897297065,0.861818182,0.893410853,0.90877193,0.910714286,0.931428571,Alto
12095,2019,361,485,CIUDAD BOLIVAR,PUBLICO,JSDIS,MANITAS,0.868392857,0.871515152,0.851031746,0.810526316,0.958333333,0.882857143,Alto
12096,2019,362,544,CIUDAD BOLIVAR,PUBLICO,JSDIS,MARAVILLAS INFANTILES NUEVA COLOMBIA,0.857242857,0.820606061,0.819444444,0.859649123,0.980952381,0.86,Alto
12097,2019,363,582,USME,PUBLICO,JSDIS,JARDIN INFANTIL MONTEBLANCO,0.84292684,0.714710744,0.809722222,1,0.80515873,0.942857143,Alto
12098,2019,364,592,BARRIOS UNIDOS,PUBLICO,JSDIS,JARDÍN INFANTIL EL ROSARIO,0.946150788,0.929634002,0.882771023,1,1,0.977142857,Alto
12099,2019,365,650,USME,PUBLICO,JSDIS,JARDIN INFANTIL TENERIFE,0.831264654,0.6195671,0.845162602,0.950877193,0.87962963,0.92,Alto
12100,2019,366,661,BARRIOS UNIDOS,PUBLICO,JSDIS,JARDÍN INFANTIL SANTA SOFÍA,0.929321041,0.893506494,0.853165375,1,1,0.977142857,Alto
12101,2019,367,7289,SUBA,PUBLICO,CC,JARDÍN INFANTIL COFINANCIADO FANA,0.9788,1,0.950666667,1,1,0.954285714,Alto
12102,2019,368,16007,SUBA,PUBLICO,CC,TUNA ALTA OTERO,0.922497416,0.886060606,0.883139535,1,0.948148148,0.931428571,Alto
12103,2019,369,16773,KENNEDY,PUBLICO,JSDIS,JARDÍN INFANTIL CREADORES DE SUEÑOS,0.911180952,0.876190476,0.813730159,1,0.983333333,0.977142857,Alto
12104,2019,370,17012,BOSA,PUBLICO,JSDIS,CENTRO ACUNAR SONRISAS DE LA NIÑEZ,0.916864286,0.888484848,0.916666667,0.964912281,0.863095238,0.954285714,Alto
12105,2019,371,17594,KENNEDY,PUBLICO,JSDIS,JARDÍN INFANTIL LUCERNA,0.924826531,0.958441558,0.846564626,0.894736842,1,1,Alto
12106,2019,372,19422,CIUDAD BOLIVAR,PUBLICO,JSDIS,SEMILLEROS DEL FUTURO MILLAN,0.844070497,0.77038961,0.783115942,0.936842105,0.875,0.931428571,Alto
12107,2019,373,506,RAFAEL URIBE URIBE,PUBLICO,JSDIS,JARDIN INFANTIL LAS LOMAS,0.804016667,0.949090909,0.728333333,0.605263158,0.886111111,0.92,Alto
12108,2019,374,535,CIUDAD BOLIVAR,PUBLICO,JSDIS,JUAN JOSE RONDON NIÑO JESUS,0.848665873,0.768571429,0.823285714,0.985964912,0.832407407,0.86,Alto
12109,2019,375,566,SAN CRISTOBAL,PUBLICO,JSDIS,JARDÍN INFANTIL LOS VICTORIA,0.83712381,0.900606061,0.731111111,0.736842105,0.952380952,0.977142857,Alto
12110,2019,376,680,KENNEDY,PUBLICO,JSDIS,JARDÍN INFANTIL LA IGUALDAD,0.877176374,0.845021645,0.789905372,0.894736842,0.983333333,0.977142857,Alto
12111,2019,377,3409,KENNEDY,PUBLICO,CC,FUNDACIÓN AMIGOS DE JESÚS Y MARÍA,0.961138211,0.878787879,0.959349593,1,1,1,Alto
12112,2019,378,4110,RAFAEL URIBE URIBE,PUBLICO,JSDIS,JARDIN INFANTIL LAS ACACIAS,0.810949206,0.890909091,0.689047619,0.722807018,0.915343915,0.954285714,Alto
12113,2019,379,15970,BOSA,PUBLICO,JSDIS,JARDIN INFANTIL LOS CEDROS,0.866981712,0.677402597,0.871195652,0.971929825,0.943518519,0.931428571,Alto
12114,2019,380,17027,BOSA,PUBLICO,JSDIS,JARDIN INFANTIL TALLER DE LAS MARIPOSAS,0.856912496,0.782683983,0.88287234,0.922807018,0.827513228,0.86,Alto
12115,2019,381,533,SAN CRISTOBAL,PUBLICO,JSDIS,JARDÍN INFANTIL JUAN REY,0.835730952,0.851688312,0.827619048,0.736842105,0.821825397,0.977142857,Alto
12116,2019,382,665,BOSA,PUBLICO,JSDIS,JARDÍN INFANTIL NUEVO CHILE,0.925122161,0.913766234,0.882478632,0.957894737,0.958333333,0.954285714,Alto
12117,2019,383,668,BOSA,PUBLICO,JSDIS,JARDIN INFANTIL OLARTE,0.898388889,0.878268398,0.905,0.922807018,0.852910053,0.931428571,Alto
12118,2019,384,2202,USME,PUBLICO,JS,JARDIN SOCIAL EL CIPRES,0.940724603,0.933506494,0.935714286,1,0.884259259,0.942857143,Alto
12119,2019,385,18532,RAFAEL URIBE URIBE,PUBLICO,JSDIS,JARDIN IBFANTIL GRANJA DE SAN PABLO,0.840410942,0.9,0.710845998,0.894736842,0.869047619,0.92,Alto
12120,2019,386,19149,CIUDAD BOLIVAR,PUBLICO,CC,CAMINOS DE LA VIDA,0.898346066,0.928311688,0.91035461,0.957894737,0.790740741,0.86,Alto
12121,2019,387,RQ452552018,KENNEDY,PRIVADO,,GUARDERÍA JULIANA,0.094095238,0,0.207619048,0,0.158730159,0.057142857,Medio
12122,2019,388,504,RAFAEL URIBE URIBE,PUBLICO,JSDIS,JARDIN INFANTIL MARCO IRIARTES,0.894454248,0.878787879,0.848921569,0.894736842,0.962962963,0.942857143,Alto
12123,2019,389,511,RAFAEL URIBE URIBE,PUBLICO,JSDIS,JARDIN INFANTIL SAMORE,0.828909637,0.860779221,0.755085034,0.933333333,0.900529101,0.718571429,Alto
12124,2019,390,541,CIUDAD BOLIVAR,PUBLICO,JSDIS,ARABIA,0.856180952,0.861125541,0.836111111,0.901754386,0.827777778,0.86,Alto
12125,2019,391,578,SANTA FE,PUBLICO,JS,JARDÍN SOCIAL LA ALAMEDA,0.974914286,0.979220779,0.931619048,1,1,1,Alto
12126,2019,392,701,FONTIBON,PUBLICO,JSDIS,JARDÍN INFANTIL EL PORTAL,0.851540244,0.784242424,0.87296748,0.887719298,0.875,0.837142857,Alto
12127,2019,393,783,SAN CRISTOBAL,PUBLICO,JS,JARDÍN SOCIAL SAN VICENTE,0.919393651,0.985454545,0.914444444,1,0.783068783,0.862857143,Alto
12128,2019,394,17839,CIUDAD BOLIVAR,PUBLICO,JSDIS,PALOMITAS DE PAZ,0.838185714,0.783116883,0.778611111,0.950877193,0.875,0.86,Alto
12129,2019,395,17854,FONTIBON,PUBLICO,CC,JARDÍN INFANTIL EXPLORADORES DE COLORES,0.921436957,0.818181818,0.953623188,0.936842105,0.958333333,0.954285714,Alto
12130,2019,396,491,SUBA,PUBLICO,JSDIS,JARDIN INFANTIL EL R UBY,0.813004762,0.961212121,0.643015873,0.749122807,0.916666667,0.92,Alto
12131,2019,397,591,CHAPINERO,PUBLICO,JS,JARDIN SOCIAL LA PAZ,0.941250912,0.922857143,0.976241135,0.936842105,0.958333333,0.882857143,Alto
12132,2019,398,594,CHAPINERO,PUBLICO,JSDIS,JARDIN INFANTIL SAN LUIS,0.893779347,0.87982684,0.89505814,0.957894737,0.816666667,0.908571429,Alto
12133,2019,399,16160,SUBA,PUBLICO,CC,JARDIN INFANTIL LAS FLORES,0.937650567,0.886493506,0.904591837,1,0.962962963,0.977142857,Alto
12134,2019,400,16505,KENNEDY,PRIVADO,PRI,JINGLE SCHOOL,0.707452381,0.844848485,0.655793651,0.701754386,0.804761905,0.505714286,Bajo
12135,2019,401,16970,SUBA,PRIVADO,PRI,JARDIN INFANTIL SAFARY KIDS,0.646964069,0.780779221,0.544292929,0.643859649,0.723809524,0.578571429,Bajo
12136,2019,402,18084,CHAPINERO,PUBLICO,JNSDIS,JARDÍN INFANTIL LAS HADAS DE LOS SUEÑOS,0.834617386,0.743203463,0.871899225,0.694736842,0.980952381,0.931428571,Alto
12137,2019,403,476,SUBA,PUBLICO,JSDIS,JARDIN INFANTIL TIMANQUITOS,0.93184186,0.91030303,0.858139535,0.985964912,1,0.977142857,Alto
12138,2019,404,596,SUBA,PUBLICO,JSDIS,HELVETIA,0.754586724,0.825596222,0.720740741,0.568421053,0.855555556,0.86,Alto
12139,2019,405,8029,SAN CRISTOBAL,PUBLICO,CC,JARDÍN INFANTIL ENTRE NUBES PEPASO II,0.903011111,0.886060606,0.848809524,0.985964912,0.915343915,0.92,Alto
12140,2019,406,14543,SAN CRISTOBAL,PUBLICO,CC,JARDÍN INFANTIL CASTILLO SAN LUCAS,0.9381,0.870909091,0.899,1,1,0.977142857,Alto
12141,2019,407,19159,ENGATIVA,PRIVADO,PRI,THUMBS UP,0.763504762,0.657272727,0.737037037,0.936842105,0.805291005,0.707142857,Bajo
12142,2019,408,19307,ENGATIVA,PRIVADO,PRI,KINDERGARDEN MY LITTLE HOUSE N 2,0.712849826,0.669090909,0.645499419,0.736842105,1,0.585714286,Bajo
12143,2019,409,Q527,KENNEDY,PRIVADO,,JARDÍN INFANTIL LÁPIZ Y CRAYOLA,0.099806418,0.072727273,0.197132505,0,0.111111111,0.057142857,Medio
12144,2019,410,458,BOSA,PUBLICO,JS,JARDÍN SOCIAL LA ESPERANZA,0.915457937,0.912727273,0.980952381,0.845614035,0.928703704,0.86,Alto
12145,2019,411,505,CIUDAD BOLIVAR,PUBLICO,JSDIS,LOS NIÑOS TRAVIESOS,0.866690703,0.755844156,0.827312925,0.964912281,0.901851852,0.954285714,Alto
12146,2019,412,1819,SUBA,PRIVADO,PRI,PREESCOLAR PINOCHO,0.903014286,0.909090909,0.895,1,0.771428571,0.92,Alto
12147,2019,413,2750,BOSA,PUBLICO,JSDIS,JARDIN INFANTIL ASOVIVIR,0.915516667,0.872727273,0.871666667,0.971929825,0.958333333,0.954285714,Alto
12148,2019,414,14799,SUBA,PUBLICO,CC,CENTRO AEIOTU ORQUIDEAS SUBA,0.900426984,0.844155844,0.880555556,1,0.878306878,0.92,Alto
12149,2019,415,14994,BOSA,PRIVADO,PRI,FUNDACIÓN INFANTIL UB MUNDO MÁGICO,0.424061905,0.484675325,0.529444444,0.214035088,0.388888889,0.425714286,Bajo
12150,2019,416,19100,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL MANITAS FELICES,0.570902005,0.682424242,0.536403509,0.552631579,0.56031746,0.505714286,Bajo
12151,2019,417,19294,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL MAMMA ROSSES PLAY GROUP,0.776103922,0.645454545,0.846568627,0.736842105,0.822222222,0.834285714,Alto
12152,2019,418,19545,ENGATIVA,PRIVADO,PRI,CENTRO DE ESTIMULACION TEMPRANA PLAY SCHOOL,0.472050794,0.676536797,0.494470899,0.415789474,0.273809524,0.391428571,Bajo
12153,2019,419,19573,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL HOUSE KIDS,0.369992063,0.553246753,0.417592593,0.114035088,0.288888889,0.414285714,Bajo
12154,2019,420,19590,SUBA,PRIVADO,PRI,SWEETLAND CAMPESTRE,0.61122381,0.623030303,0.578333333,0.666666667,0.641269841,0.555714286,Bajo
12155,2019,421,19663,USAQUEN,PRIVADO,PRI,ADVENIO ARBOR CEDRITOS,0.490311538,0.543636364,0.514316239,0.533333333,0.713888889,0.057142857,Bajo
12156,2019,422,529,CIUDAD BOLIVAR,PUBLICO,JSDIS,NUESTRA ESPERANZA COMOARTIR,0.809380906,0.804935065,0.773076564,0.740350877,0.928703704,0.86,Alto
12157,2019,423,560,USAQUEN,PUBLICO,JSDIS,JARDÍN INFANTIL TIBABITA,0.932259184,0.920779221,0.842959184,1,1,0.977142857,Alto
12158,2019,424,686,BOSA,PUBLICO,JSDIS,JARDIN INFANTIL BOSA NOVA,0.854233333,0.730909091,0.85,0.880701754,0.916666667,0.954285714,Alto
12159,2019,425,15392,BOSA,PUBLICO,CC,JARDÍN INFANTIL COFINANCIADO SEMBRANDO CAMINO,0.918565989,0.890909091,0.917682927,0.922807018,0.943518519,0.931428571,Alto
12160,2019,426,15718,BOSA,PRIVADO,PRI,JARDÍN INFANTIL PEDAGÓGICO CONSENTIDOS DE JESÚS,0.492191667,0.716363636,0.638194444,0.135087719,0.444444444,0.362857143,Bajo
12161,2019,427,18629,ENGATIVA,PRIVADO,PRI,JARDIN INFANTIL CASA DE DIOS Y PUERTA DEL CIELO,0.32648254,0.315324675,0.437592593,0.289473684,0.138888889,0.357142857,Medio
12162,2019,428,429,KENNEDY,PRIVADO,PRI,GIMNASIO MARÍA LUISA TRICHETH,0.775380914,0.793939394,0.59315331,0.859649123,0.870899471,0.92,Alto
12163,2019,429,448,PUENTE ARANDA,PUBLICO,JSDIS,ANTONIO NARIÑO,0.80059062,0.772042503,0.769285714,0.845614035,0.792592593,0.86,Alto
12164,2019,430,475,PUENTE ARANDA,PUBLICO,JSDIS,SATELITE PRIMAVERA,0.594053501,0.623030303,0.581956116,0.536842105,0.666666667,0.574285714,Bajo
12165,2019,431,540,SAN CRISTOBAL,PUBLICO,JSDIS,JARDÍN INFANTIL LA PENÍNSULA,0.821909524,0.854545455,0.666507937,0.894736842,0.869047619,0.954285714,Alto
12166,2019,432,561,SAN CRISTOBAL,PUBLICO,JSDIS,JARDÍN INFANTIL ALEX Y NIEVES,0.864054762,0.912727273,0.839880952,0.722807018,0.935714286,0.954285714,Alto
12167,2019,433,1831,SUBA,PRIVADO,PRI,JARDIN INFANTIL LA CASITA DE DANY,0.342653846,0.503030303,0.427179487,0,0.305555556,0.414285714,Bajo
12168,2019,434,3031,SUBA,PRIVADO,PRI,MINI CASUTA DISNEY SALACUNA GUARDERÍA,0.3463,0.597575758,0.453333333,0,0.138888889,0.414285714,Bajo
12169,2019,435,14801,FONTIBON,PUBLICO,CC,JARDIN INFANTIL COLOR KIDS,0.831561905,0.707878788,0.86031746,0.775438596,0.933333333,0.931428571,Alto
12170,2019,436,467,CIUDAD BOLIVAR,PUBLICO,JS,BUENAVISTA,0.820615873,0.883116883,0.893952381,0.950877193,0.735185185,0.48,Alto
12171,2019,437,1397,CIUDAD BOLIVAR,PUBLICO,CC,WALDORF,0.834921429,0.905454545,0.884126984,0.936842105,0.813888889,0.502857143,Alto
12172,2019,438,1914,FONTIBON,PRIVADO,PRI,MI LINDO PARAISO,0.7128,0.762424242,0.805555556,0.550877193,0.688888889,0.681428571,Bajo
12173,2019,439,2346,SUBA,PRIVADO,PRI,JARDÍN INFANTIL DESCUBRO MI MUNDO,0.432228571,0.539393939,0.553333333,0.228070175,0.276190476,0.448571429,Bajo
12174,2019,440,15300,SUBA,PRIVADO,PRI,LICEO INFANTILN PIAGET,0.506816667,0.585454545,0.499166667,0.389473684,0.477777778,0.59,Bajo
12175,2019,441,16150,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL MIS PEQUEÑOS SOLES,0.285533333,0.536623377,0.303809524,0.035087719,0.411111111,0.057142857,Medio
12176,2019,442,16590,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL MUS PEQUEÑOS OSITOS,0.527786869,0.462626263,0.515808081,0.635087719,0.4,0.647142857,Bajo
12177,2019,443,18598,FONTIBON,PRIVADO,PRI,CONSTRUYENDO MI PLANETA,0.894733333,0.832575758,0.958333333,0.887719298,0.833333333,0.931428571,Alto
12178,2019,444,18756,KENNEDY,PRIVADO,PRI,LICEO CRISTIANO LECHE Y MIEL,0.711264228,0.932121212,0.577547425,0.652631579,0.555555556,0.897142857,Bajo
12179,2019,445,19643,USAQUEN,PUBLICO,JSDIS,JARDÍN SDIS ALELÍ,0.86255873,0.816363636,0.705269841,1,0.985185185,0.954285714,Alto
12180,2019,446,Q551,USAQUEN,PRIVADO,,JARDÍN INFANTIL KIDS PLANET,0.1853,0.118787879,0.419444444,0,0.222222222,0,Medio
12181,2019,447,1267,FONTIBON,PRIVADO,PRI,LICEO INFANTIL PEQUEÑOS GIGANTES GOTICAS,0.695540351,0.659848485,0.756578947,0.761403509,0.655555556,0.574285714,Bajo
12182,2019,448,2143,SUBA,PRIVADO,PRI,JARDIN INFANTIL LA SOMBRILLITA AZUL,0.28738658,0.289177489,0.322272727,0,0.428571429,0.448571429,Medio
12183,2019,449,3429,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL PLAY TO LEARN,0.903183333,0.873766234,0.903571429,0.880701754,0.958333333,0.92,Alto
12184,2019,450,3610,SUBA,PRIVADO,PRI,JARDIN INFANTIL EL GATO CON BOTAS SEDE B,0.531119048,0.444155844,0.741666667,0.51754386,0.49047619,0.278571429,Bajo
12185,2019,451,14968,CIUDAD BOLIVAR,PUBLICO,CC,CARACOLI,0.896687302,0.893333333,0.901587302,0.985964912,0.812962963,0.86,Alto
12186,2019,452,18208,KENNEDY,PUBLICO,JNSDIS,JARDÍN INFANTIL NOCTURNO CONSTRUYENDO SUEÑOS,0.953765201,0.927272727,0.909884005,1,1,0.977142857,Alto
12187,2019,453,18518,SUBA,PRIVADO,PRI,JARDIN INFANTIL IMAGINO CREO APRENDO,0.49364127,0.50461039,0.442407407,0.394736842,0.679365079,0.521428571,Bajo
12188,2019,454,19109,USAQUEN,PRIVADO,PRI,COMETAS SEDE CONTADOR,0.398252632,0.356536797,0.590175439,0.245614035,0.253968254,0.414285714,Bajo
12189,2019,455,19148,CIUDAD BOLIVAR,PUBLICO,CC,SEMILLITAS DE AMOR,0.867012698,0.888138528,0.804166667,0.950877193,0.862037037,0.86,Alto
12190,2019,456,20116,FONTIBON,PUBLICO,JSDIS,JARDÍN INFANTIL OSO DE ANTEOJOS,0.838351587,0.814805195,0.865277778,0.803508772,0.962962963,0.731428571,Alto
12191,2019,457,460,SAN CRISTOBAL,PUBLICO,JS,JARDÍN INFANTIL JS SAN JERÓNIMO DEL YUSTE,0.975196226,1,0.927987421,1,1,0.977142857,Alto
12192,2019,458,595,SAN CRISTOBAL,PUBLICO,JS,JARDÍN INFANTIL SAN CRISTÓBAL,0.897621429,0.948051948,0.895,0.736842105,0.958333333,0.977142857,Alto
12193,2019,459,4490,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL EL CASTILLO DE LOS GENIOS,0.822842655,0.871168831,0.964539007,0.58245614,0.869047619,0.72,Alto
12194,2019,460,6571,SUBA,PRIVADO,PRI,GIMNASIO SWEET HOME,0.827610989,0.864242424,0.801623932,0.635087719,0.93015873,0.977142857,Alto
12195,2019,461,14469,FONTIBON,PUBLICO,CC,JARDIN INFANTIL EMANUEL,0.943795238,0.91982684,0.941666667,0.922807018,1,0.954285714,Alto
12196,2019,462,14825,SAN CRISTOBAL,PUBLICO,CC,JARDÍN INFANTIL HUELLAS Y TALENTOS,0.950038745,0.932121212,0.91474026,1,0.958333333,0.977142857,Alto
12197,2019,463,16008,SUBA,PRIVADO,PRI,JARDIN INFANTIL GOTICAS DE SABIDURIA,0.595323443,0.695454545,0.539871795,0.578947368,0.365079365,0.825714286,Bajo
12198,2019,464,16240,FONTIBON,PUBLICO,CC,JARDÍN INFANTIL JORDAN,0.919204762,0.863030303,0.91468254,0.901754386,1,0.954285714,Alto
12199,2019,465,17851,FONTIBON,PUBLICO,JSDIS,CASA DE PENSAMIENTO INTERCULTURAL MISAK SHUSH UREK KUSREIK YA,0.876055556,0.767272727,0.852777778,0.957894737,0.948148148,0.908571429,Alto
12200,2019,466,18844,KENNEDY,PRIVADO,PRI,GIMNASIO PEDAGÓGICO ACUARELA,0.453669501,0.598845599,0.377363946,0.414035088,0.426984127,0.471428571,Bajo
12201,2019,467,19076,KENNEDY,PRIVADO,PRI,MY ADVENTURE AT PRESCHOOL,0.854002049,0.795151515,0.796205242,1,0.910714286,0.811428571,Alto
12202,2019,468,1813,ENGATIVA,PUBLICO,CC,JARDIN INFANTIL MAMA CANGURO,0.859801035,0.758614719,0.897463768,0.964912281,0.855555556,0.8,Alto
12203,2019,469,2012,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL TETERITOS,0.797288172,0.886060606,0.657849462,0.701754386,0.877777778,1,Alto
12204,2019,470,2072,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL SANTA ANA DE ALTABLANCA,0.743539286,0.823030303,0.702083333,0.624561404,0.749206349,0.862857143,Bajo
12205,2019,471,2114,ENGATIVA,PRIVADO,PRI,CENTRO DE INICIACION INFANTIL LA CASITA DE WINNIE POOH,0.338364009,0.581298701,0.363372093,0.078947368,0.344444444,0.248571429,Bajo
12206,2019,472,2206,CHAPINERO,PRIVADO,PRI,GUARDERÍA JARDÍN EL SAPITO SALTARIN,0.743478261,0.77025974,0.86873706,0.603508772,0.788888889,0.574285714,Bajo
12207,2019,473,15527,RAFAEL URIBE URIBE,PRIVADO,PRI,CENTRO DE FORMACIÓN INICIAL LOS PITUFOS DEL BOSQUE,0.378608749,0.556190476,0.349108527,0.077192982,0.493650794,0.448571429,Bajo
12208,2019,474,19850,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL MAGIC CRAYONS,0.513371636,0.568831169,0.488540373,0.547368421,0.477777778,0.471428571,Bajo
12209,2019,475,Q556,USAQUEN,PRIVADO,,JARDÍN INFANTIL LITTLE RAINBOW,0.468269048,0.483636364,0.426388889,0.526315789,0.506349206,0.414285714,Bajo
12210,2019,476,789,BOSA,PUBLICO,JS,JARDIN SOCIAL SANTIAGO DDE LAS ATALAYAS,0.964395593,0.924675325,0.978723404,1,0.958333333,0.954285714,Alto
12211,2019,477,1535,ENGATIVA,PRIVADO,PRI,LICEO MARY JANE,0.38005671,0.500606061,0.456760462,0.210526316,0.253968254,0.391428571,Medio
12212,2019,478,14493,RAFAEL URIBE URIBE,PUBLICO,CC,JINF CC CHAMINADE VOZ DE ALERTA,0.919516667,0.827878788,0.955,1,0.880555556,0.92,Alto
12213,2019,479,14699,ANTONIO NARIÑO,PRIVADO,PRI,ASOCIACION CENTRO DE ATENCION INTEGRAL SAN JOSE,0.770357576,0.932121212,0.768874459,0.821052632,0.576190476,0.658571429,Bajo
12214,2019,480,15131,RAFAEL URIBE URIBE,PUBLICO,CC,JARDIN INFANTIL MARRUECOS BAMBI,0.873238889,0.896969697,0.778055556,0.894736842,0.925925926,0.954285714,Alto
12215,2019,481,16399,ANTONIO NARIÑO,PRIVADO,PRI,KIDS WORLD EXPLORERS CB,0.523498551,0.546320346,0.59426501,0.515789474,0.476190476,0.397142857,Bajo
12216,2019,482,18038,LOS MARTIRES,PUBLICO,JSDIS,CENTRO DE DESARROLLO INFANTIL ESPERANZA,0.861390009,0.821298701,0.767194211,1,0.878306878,0.92,Alto
12217,2019,483,19295,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL EL TALLER DE GEPETTO SAS,0.806338095,0.827532468,0.844047619,0.722807018,0.822222222,0.788571429,Alto
12218,2019,484,19489,SAN CRISTOBAL,PRIVADO,PRI,KINDER GARDEN HAPPY HANDS,0.329338095,0.495454545,0.368015873,0.273684211,0.122222222,0.282857143,Medio
12219,2019,485,935,USAQUEN,PRIVADO,PRI,JARDÍN INFANTIL BURBUJAS MÁGICAS,0.508433333,0.667878788,0.375,0.515789474,0.566666667,0.471428571,Bajo
12220,2019,486,5050,KENNEDY,PRIVADO,PRI,JARDÍN INFANTIL DUENDECITOS TINTAL,0.870670345,0.832727273,0.809641889,0.964912281,0.962962963,0.834285714,Alto
12221,2019,487,5391,CIUDAD BOLIVAR,PUBLICO,CC,MANANTIAL,0.841022019,0.856969697,0.894091916,0.845614035,0.821296296,0.717142857,Alto
12222,2019,488,18873,BOSA,PUBLICO,JSDIS,JARDIN INFANTIL JAVIER DE NICOLO,0.88578072,0.934545455,0.831300813,0.943859649,0.952380952,0.775714286,Alto
12223,2019,489,19781,CIUDAD BOLIVAR,PRIVADO,PRI,FUNDACION CIGARRA,0.521364853,0.497142857,0.586972789,0.487719298,0.637566138,0.34,Bajo
12224,2019,490,RQ2019006797,BOSA,PRIVADO,,HOGAR INFANTIL ARCA DE SUEÑO,0.173452174,0.153246753,0.402173913,0,0.095238095,0.034285714,Medio
12225,2019,491,593,FONTIBON,PUBLICO,JSDIS,JARDIN INFANTIL RAFAEL POMBO,0.669919919,0.762424242,0.597899729,0.81754386,0.513888889,0.645714286,Bajo
12226,2019,492,817,SUBA,PUBLICO,CC,FUNDACIÓN HOGAR SAN MAURICIO,0.931633333,0.939393939,0.869444444,0.950877193,0.977777778,0.977142857,Alto
